Date,Country,State,Product_Category,Product_Name,Quantity,Base_Price_EUR,Discount_Percentage,Final_Price_EUR,Total_Sale_EUR,Order_ID,Dealer_ID,Warranty_Years,Payment_Terms,Delivery_Terms
12:38.2,Netherlands,State 1,Special Equipment,Sludge Pump,3,53038.26,0.5,52770.53,158311.6,ORD-202204-1295,DEL-997,2,Immediate,FOB
21:25.8,Brazil,State 1,Concrete Pumps,Stationary Pump BP350,3,101791.98,9.2,92425.91,277277.73,ORD-202204-3495,DEL-888,5,60 Days,EXW
30:13.5,USA,New York,Concrete Pumps,Stationary Pump BP1800,2,171314.24,7.07,159199.45,318398.9,ORD-202204-3053,DEL-813,5,30 Days,EXW
39:01.2,UK,State 1,Concrete Preparation,Concrete Batching Plant,3,238866.63,1.61,235022.13,705066.39,ORD-202204-6741,DEL-318,2,60 Days,DDP
47:48.8,Netherlands,State 1,Recycling Solutions,Recycling Plant,2,247482.02,5.04,235017.21,470034.43,ORD-202204-3282,DEL-700,3,Immediate,DDP
56:36.5,USA,Illinois,Concrete Preparation,Concrete Batching Plant,3,172870.86,3.95,166034.12,498102.35,ORD-202204-1052,DEL-523,2,30 Days,DDP
05:24.2,India,Delhi,Placing Equipment,Concrete Placing Boom,1,139803.84,8.32,128174.79,128174.79,ORD-202204-3183,DEL-651,5,60 Days,FOB
14:11.8,Brazil,State 3,Concrete Preparation,Transit Mixer,2,104242.82,7.76,96152.43,192304.87,ORD-202204-5266,DEL-504,2,30 Days,EXW
22:59.5,India,Tamil Nadu,Concrete Pumps,Stationary Pump BP350,2,122636.58,13.3,106330.1,212660.21,ORD-202204-3915,DEL-534,5,60 Days,CIF
31:47.2,Russia,State 1,Recycling Solutions,Washing Plant,3,156912.27,4.69,149548.87,448646.62,ORD-202204-2472,DEL-270,5,Immediate,FOB
40:34.8,Germany,Baden-Württemberg,Placing Equipment,Separate Placing Boom,2,88297.77,12.1,77609.54,155219.09,ORD-202204-9899,DEL-773,2,30 Days,FOB
49:22.5,USA,New York,Placing Equipment,Concrete Placing Boom,2,112913.22,11.95,99422.54,198845.08,ORD-202204-4834,DEL-593,2,Immediate,FOB
58:10.1,India,Tamil Nadu,Special Equipment,Foundation Equipment,2,193492.34,10.84,172524.34,345048.67,ORD-202204-6089,DEL-934,3,90 Days,CIF
06:57.8,USA,California,Recycling Solutions,Recycling Plant,1,289434.76,9.76,261172.09,261172.09,ORD-202204-9782,DEL-182,3,Immediate,FOB
15:45.5,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP350,1,103334.89,5.23,97931.49,97931.49,ORD-202204-7100,DEL-465,3,60 Days,FOB
24:33.1,India,Telangana,Placing Equipment,Separate Placing Boom,1,94227.43,2.68,91699.99,91699.99,ORD-202204-2563,DEL-197,1,30 Days,FOB
33:20.8,Germany,Bavaria,Special Equipment,Foundation Equipment,3,238983.52,7.51,221037.86,663113.59,ORD-202204-9513,DEL-610,3,60 Days,EXW
42:08.5,Russia,State 3,Concrete Pumps,Stationary Pump BP350,1,119569.55,0.62,118826.3,118826.3,ORD-202204-8729,DEL-916,5,90 Days,EXW
50:56.1,India,Delhi,Concrete Pumps,Mobile Pump,2,377321.01,5,358437.39,716874.77,ORD-202204-1721,DEL-272,2,60 Days,FOB
59:43.8,Brazil,State 2,Concrete Pumps,Stationary Pump BP1400,3,181737.77,7.65,167843.22,503529.67,ORD-202204-2457,DEL-742,1,30 Days,FOB
08:31.5,Germany,Baden-Württemberg,Concrete Preparation,Transit Mixer,1,118446.71,10.91,105521.11,105521.11,ORD-202204-9841,DEL-509,3,60 Days,CIF
17:19.1,Russia,State 2,Concrete Pumps,Mobile Pump,3,228191.87,12.19,200385.98,601157.94,ORD-202204-5088,DEL-666,5,60 Days,FOB
26:06.8,USA,Texas,Special Equipment,Foundation Equipment,1,211492.3,8.04,194485.36,194485.36,ORD-202204-8265,DEL-257,1,30 Days,CIF
34:54.4,Russia,State 3,Recycling Solutions,Recycling Plant,2,213090.82,9.97,191837.47,383674.93,ORD-202204-5239,DEL-396,5,90 Days,EXW
43:42.1,Germany,Baden-Württemberg,Concrete Preparation,Concrete Batching Plant,1,165945.72,2.33,162078.46,162078.46,ORD-202204-7701,DEL-831,1,90 Days,CIF
52:29.8,Germany,Bavaria,Recycling Solutions,Washing Plant,2,179784.45,2.71,174918.93,349837.86,ORD-202204-7827,DEL-748,2,30 Days,FOB
01:17.4,Austria,State 1,Recycling Solutions,Washing Plant,1,178619.34,5.08,169541.46,169541.46,ORD-202204-7969,DEL-281,2,30 Days,FOB
10:05.1,Germany,Berlin,Special Equipment,Foundation Equipment,3,253914.01,4.25,243122,729365.99,ORD-202204-2015,DEL-448,1,60 Days,CIF
18:52.8,USA,Florida,Special Equipment,Trenchless Equipment,3,163502.08,2.59,159263.36,477790.08,ORD-202204-6629,DEL-518,5,30 Days,DDP
27:40.4,China,Guangdong,Recycling Solutions,Washing Plant,2,198753.61,11.5,175900.17,351800.34,ORD-202204-1062,DEL-591,1,90 Days,FOB
36:28.1,Brazil,State 2,Special Equipment,Sludge Pump,1,67994.84,0.35,67757.39,67757.39,ORD-202204-1733,DEL-282,2,Immediate,DDP
45:15.8,Germany,Hesse,Special Equipment,Trenchless Equipment,2,170466.29,1,168765.03,337530.07,ORD-202204-4610,DEL-764,3,30 Days,EXW
54:03.4,India,Kerala,Concrete Pumps,Stationary Pump BP350,3,129619.2,4.92,123245.79,369737.37,ORD-202204-9718,DEL-334,3,60 Days,DDP
02:51.1,India,Kerala,Placing Equipment,Concrete Placing Boom,1,145972.65,13.18,126738.22,126738.22,ORD-202204-7293,DEL-785,1,60 Days,FOB
11:38.7,Russia,State 2,Placing Equipment,Concrete Placing Boom,3,153122.13,9.6,138424.62,415273.86,ORD-202204-9659,DEL-154,1,Immediate,DDP
20:26.4,Germany,Berlin,Placing Equipment,Concrete Placing Boom,1,124009.12,0.52,123365.34,123365.34,ORD-202204-1927,DEL-563,1,30 Days,DDP
29:14.1,Netherlands,State 3,Placing Equipment,Concrete Placing Boom,2,156938.78,13.48,135787.34,271574.69,ORD-202204-3047,DEL-605,3,60 Days,FOB
38:01.7,India,Karnataka,Concrete Pumps,Stationary Pump BP1400,3,171513.13,7.67,158361.08,475083.25,ORD-202204-6517,DEL-406,3,30 Days,CIF
46:49.4,India,Maharashtra,Placing Equipment,Separate Placing Boom,3,89936.21,5.31,85164.68,255494.03,ORD-202204-4471,DEL-582,3,Immediate,DDP
55:37.1,USA,California,Concrete Preparation,Concrete Batching Plant,3,307318.43,9.78,277261.14,831783.42,ORD-202204-5563,DEL-461,2,60 Days,FOB
04:24.7,India,Punjab,Concrete Preparation,Concrete Batching Plant,1,190146.85,0.41,189368.55,189368.55,ORD-202204-1587,DEL-520,3,Immediate,DDP
13:12.4,Austria,State 3,Placing Equipment,Separate Placing Boom,3,101483.03,8.54,92817.86,278453.57,ORD-202204-1246,DEL-759,5,30 Days,DDP
22:00.1,Sweden,State 1,Concrete Preparation,Transit Mixer,2,84926.96,2.97,82407.85,164815.69,ORD-202204-1692,DEL-591,5,Immediate,CIF
30:47.7,India,Telangana,Recycling Solutions,Washing Plant,1,216877.77,4.06,208082.45,208082.45,ORD-202204-6950,DEL-666,5,90 Days,EXW
39:35.4,India,Telangana,Concrete Pumps,Stationary Pump BP1400,3,184540.13,0.91,182857.21,548571.62,ORD-202204-2142,DEL-316,3,30 Days,CIF
48:23.1,India,Delhi,Recycling Solutions,Recycling Plant,3,310110.99,0.73,307846.41,923539.22,ORD-202204-6823,DEL-561,5,Immediate,CIF
57:10.7,Brazil,State 3,Special Equipment,Foundation Equipment,2,266814.73,0.42,265695.7,531391.41,ORD-202204-9046,DEL-942,2,60 Days,DDP
05:58.4,India,Gujarat,Placing Equipment,Concrete Placing Boom,2,138302.11,7.43,128024.38,256048.76,ORD-202204-7197,DEL-644,1,60 Days,FOB
14:46.0,Austria,State 1,Concrete Preparation,Transit Mixer,3,128715.71,9.51,116474.94,349424.81,ORD-202205-6369,DEL-900,1,90 Days,FOB
23:33.7,Russia,State 2,Recycling Solutions,Recycling Plant,2,302683.83,0.95,299795.84,599591.68,ORD-202205-6170,DEL-167,2,30 Days,FOB
32:21.4,Brazil,State 3,Placing Equipment,Separate Placing Boom,1,129031.5,0.04,128986.28,128986.28,ORD-202205-6767,DEL-687,2,Immediate,FOB
41:09.0,USA,Florida,Recycling Solutions,Washing Plant,1,153078.24,14.65,130653.74,130653.74,ORD-202205-2966,DEL-144,3,90 Days,DDP
49:56.7,Russia,State 2,Placing Equipment,Concrete Placing Boom,2,137848.12,5.87,129757.54,259515.09,ORD-202205-7578,DEL-980,1,Immediate,DDP
58:44.4,India,Tamil Nadu,Concrete Pumps,Stationary Pump BP350,1,110778.65,8.41,101463.68,101463.68,ORD-202205-2933,DEL-663,2,90 Days,CIF
07:32.0,Australia,State 2,Recycling Solutions,Washing Plant,2,162031.04,5.49,153137.37,306274.74,ORD-202205-3626,DEL-356,3,90 Days,DDP
16:19.7,France,State 2,Placing Equipment,Concrete Placing Boom,3,141489.9,6.41,132417.55,397252.65,ORD-202205-3145,DEL-713,5,Immediate,EXW
25:07.4,Austria,State 1,Recycling Solutions,Washing Plant,3,195559.66,11.82,172443.88,517331.65,ORD-202205-7514,DEL-196,5,Immediate,CIF
33:55.0,Germany,Berlin,Special Equipment,Sludge Pump,1,53880.22,14.46,46089.48,46089.48,ORD-202205-9569,DEL-457,5,30 Days,DDP
42:42.7,Brazil,State 2,Recycling Solutions,Recycling Plant,3,204705.91,0.89,202892.07,608676.2,ORD-202205-5774,DEL-998,3,60 Days,EXW
51:30.3,Russia,State 2,Concrete Pumps,Stationary Pump BP1800,2,168527.75,3.89,161966.93,323933.86,ORD-202205-4540,DEL-441,5,90 Days,CIF
00:18.0,Sweden,State 1,Placing Equipment,Separate Placing Boom,1,83408.93,8.76,76103.59,76103.59,ORD-202205-3376,DEL-332,5,90 Days,EXW
09:05.7,India,Punjab,Placing Equipment,Separate Placing Boom,1,88540.25,12.62,77367.7,77367.7,ORD-202205-6695,DEL-100,3,30 Days,DDP
17:53.3,USA,Illinois,Concrete Pumps,Stationary Pump BP1800,2,193539.64,13.57,167269.76,334539.52,ORD-202205-7715,DEL-479,2,30 Days,FOB
26:41.0,China,Beijing,Concrete Pumps,Stationary Pump BP1400,1,169280.43,13.76,145981.37,145981.37,ORD-202205-2879,DEL-114,3,90 Days,DDP
35:28.7,Russia,State 2,Concrete Pumps,Mobile Pump,2,305686.77,4.07,293249.12,586498.24,ORD-202205-8923,DEL-563,2,Immediate,EXW
44:16.3,India,Delhi,Special Equipment,Sludge Pump,3,53914.28,0.15,53832.79,161498.38,ORD-202205-9469,DEL-605,1,60 Days,EXW
53:04.0,India,Kerala,Concrete Pumps,Mobile Pump,1,254375.36,14.45,217612.77,217612.77,ORD-202205-4103,DEL-987,3,30 Days,CIF
01:51.7,India,Karnataka,Recycling Solutions,Recycling Plant,2,261447.74,0.73,259532.51,519065.02,ORD-202205-1307,DEL-672,3,90 Days,EXW
10:39.3,USA,Florida,Concrete Pumps,Mobile Pump,1,244828.88,4.17,234623.01,234623.01,ORD-202205-2747,DEL-500,2,60 Days,EXW
19:27.0,France,State 3,Concrete Preparation,Concrete Batching Plant,1,315189.96,7.92,290235.08,290235.08,ORD-202205-5180,DEL-390,1,90 Days,CIF
28:14.6,Austria,State 1,Placing Equipment,Concrete Placing Boom,1,155480.14,7.34,144065.54,144065.54,ORD-202205-4233,DEL-847,5,Immediate,EXW
37:02.3,Brazil,State 1,Concrete Preparation,Transit Mixer,2,102079.13,6.85,95089.16,190178.31,ORD-202205-6511,DEL-115,1,60 Days,FOB
45:50.0,Russia,State 1,Recycling Solutions,Washing Plant,2,204978.75,13.76,176765.39,353530.79,ORD-202205-6912,DEL-505,5,30 Days,FOB
54:37.6,India,Maharashtra,Placing Equipment,Concrete Placing Boom,3,150130.36,8.69,137086.73,411260.2,ORD-202205-7399,DEL-279,3,60 Days,CIF
03:25.3,Austria,State 1,Concrete Pumps,Stationary Pump BP1800,1,223569.74,12.94,194641.36,194641.36,ORD-202205-9092,DEL-592,1,30 Days,CIF
12:13.0,USA,California,Special Equipment,Trenchless Equipment,2,115714.59,1.59,113877.92,227755.84,ORD-202205-2254,DEL-911,1,30 Days,CIF
21:00.6,India,Maharashtra,Special Equipment,Trenchless Equipment,3,174578.9,8.04,160547.72,481643.17,ORD-202205-5816,DEL-236,2,Immediate,CIF
29:48.3,Brazil,State 1,Recycling Solutions,Recycling Plant,2,303573.91,11.47,268759,537518.01,ORD-202205-7728,DEL-561,5,Immediate,CIF
38:36.0,Sweden,State 1,Concrete Pumps,Stationary Pump BP1400,1,147220.33,5.2,139558.35,139558.35,ORD-202205-5284,DEL-638,1,30 Days,DDP
47:23.6,USA,Florida,Placing Equipment,Concrete Placing Boom,1,101217.16,13.49,87566.09,87566.09,ORD-202205-3611,DEL-881,3,90 Days,FOB
56:11.3,India,Maharashtra,Concrete Pumps,Stationary Pump BP1400,1,132387.48,0.89,131205.83,131205.83,ORD-202205-4485,DEL-915,1,60 Days,DDP
04:58.9,Brazil,State 1,Recycling Solutions,Washing Plant,2,148227.4,3.87,142498.03,284996.07,ORD-202205-6358,DEL-935,5,60 Days,EXW
13:46.6,Germany,Hesse,Special Equipment,Sludge Pump,1,68023.75,8.3,62379.63,62379.63,ORD-202205-3928,DEL-823,2,Immediate,CIF
22:34.3,Brazil,State 2,Special Equipment,Foundation Equipment,1,227890.3,13.57,196967.6,196967.6,ORD-202205-3372,DEL-488,5,60 Days,CIF
31:21.9,Brazil,State 1,Concrete Preparation,Transit Mixer,3,118498.76,5.56,111915.96,335747.88,ORD-202205-5737,DEL-350,3,60 Days,DDP
40:09.6,Russia,State 1,Concrete Preparation,Concrete Batching Plant,3,213702.35,5.35,202260.82,606782.45,ORD-202205-1608,DEL-926,2,30 Days,FOB
48:57.3,Germany,North Rhine-Westphalia,Placing Equipment,Separate Placing Boom,1,86216.61,0.67,85639.66,85639.66,ORD-202205-5555,DEL-448,1,60 Days,EXW
57:44.9,China,Jiangsu,Special Equipment,Foundation Equipment,2,238780.63,1.94,234156.42,468312.84,ORD-202205-1588,DEL-422,1,90 Days,EXW
06:32.6,UK,State 2,Special Equipment,Foundation Equipment,3,172619.56,2.76,167847.55,503542.64,ORD-202205-4161,DEL-216,2,60 Days,DDP
15:20.3,USA,California,Concrete Pumps,Stationary Pump BP350,2,127577.45,13.74,110047.12,220094.25,ORD-202205-9679,DEL-286,1,Immediate,DDP
24:07.9,USA,Illinois,Concrete Preparation,Transit Mixer,2,124555.65,9.1,113215.21,226430.41,ORD-202205-6573,DEL-482,2,Immediate,DDP
32:55.6,China,Beijing,Concrete Preparation,Transit Mixer,2,87523.45,2.2,85602.3,171204.6,ORD-202205-5922,DEL-185,3,30 Days,FOB
41:43.3,Germany,Hesse,Concrete Preparation,Transit Mixer,3,127517.36,14.58,108928.01,326784.02,ORD-202205-4134,DEL-855,1,30 Days,EXW
50:30.9,Russia,State 2,Concrete Preparation,Transit Mixer,1,106032.03,10.97,94395.5,94395.5,ORD-202205-6661,DEL-810,5,30 Days,CIF
59:18.6,Germany,Bavaria,Placing Equipment,Concrete Placing Boom,3,151889.13,14.69,129571.6,388714.79,ORD-202205-3912,DEL-413,5,Immediate,CIF
08:06.2,Russia,State 2,Recycling Solutions,Recycling Plant,2,324107.22,8,298184.69,596369.37,ORD-202205-5068,DEL-727,1,90 Days,DDP
16:53.9,Germany,Baden-Württemberg,Concrete Pumps,Stationary Pump BP1800,2,202214.68,9.23,183557.42,367114.83,ORD-202205-5662,DEL-962,5,Immediate,DDP
25:41.6,Netherlands,State 2,Concrete Preparation,Concrete Batching Plant,3,172536.39,2.7,167870.65,503611.96,ORD-202205-5281,DEL-826,5,90 Days,CIF
34:29.2,India,West Bengal,Concrete Preparation,Transit Mixer,3,109115.59,6.73,101774.48,305323.43,ORD-202205-7850,DEL-313,3,60 Days,EXW
43:16.9,Germany,Hesse,Concrete Preparation,Transit Mixer,3,105605.73,13.57,91279.75,273839.24,ORD-202205-3854,DEL-467,2,60 Days,FOB
52:04.6,Brazil,State 2,Concrete Preparation,Concrete Batching Plant,3,254274.95,6.35,238121.97,714365.91,ORD-202205-2428,DEL-726,5,Immediate,EXW
00:52.2,India,Tamil Nadu,Concrete Preparation,Transit Mixer,2,127292.12,13.63,109941.86,219883.71,ORD-202205-2687,DEL-149,5,30 Days,EXW
09:39.9,Germany,Hesse,Recycling Solutions,Recycling Plant,1,218057.99,12.78,190193.85,190193.85,ORD-202205-6299,DEL-207,1,30 Days,DDP
18:27.6,Austria,State 2,Special Equipment,Trenchless Equipment,2,196203.89,12.71,171269.57,342539.14,ORD-202205-1604,DEL-141,2,90 Days,EXW
27:15.2,Brazil,State 3,Concrete Preparation,Transit Mixer,2,74608.95,9.18,67759.15,135518.31,ORD-202206-8887,DEL-281,5,90 Days,CIF
36:02.9,Australia,State 1,Concrete Pumps,Stationary Pump BP1800,2,189124.46,1.79,185730.83,371461.66,ORD-202206-1153,DEL-838,5,30 Days,EXW
44:50.5,Brazil,State 2,Concrete Preparation,Transit Mixer,1,102364.79,11.32,90779.48,90779.48,ORD-202206-8383,DEL-773,5,30 Days,EXW
53:38.2,China,Guangdong,Placing Equipment,Separate Placing Boom,3,83093.72,0.72,82495.76,247487.28,ORD-202206-2748,DEL-801,1,90 Days,EXW
02:25.9,Germany,Bavaria,Concrete Pumps,Stationary Pump BP1400,3,135764.2,3.1,131548.76,394646.27,ORD-202206-8934,DEL-901,1,90 Days,FOB
11:13.5,Russia,State 3,Concrete Preparation,Transit Mixer,3,80371.82,0.43,80026.85,240080.56,ORD-202206-5988,DEL-257,5,60 Days,DDP
20:01.2,Sweden,State 3,Concrete Pumps,Mobile Pump,2,219620.03,2.37,214408.12,428816.24,ORD-202206-3854,DEL-662,5,60 Days,CIF
28:48.9,Russia,State 3,Placing Equipment,Concrete Placing Boom,1,89928.04,11.06,79980.08,79980.08,ORD-202206-3884,DEL-983,1,Immediate,FOB
37:36.5,USA,Florida,Placing Equipment,Concrete Placing Boom,1,126196.21,4.15,120965.19,120965.19,ORD-202206-8162,DEL-827,2,60 Days,DDP
46:24.2,Brazil,State 3,Concrete Preparation,Transit Mixer,3,107998.83,10.37,96795.96,290387.89,ORD-202206-4980,DEL-489,5,90 Days,EXW
55:11.9,Brazil,State 2,Concrete Preparation,Concrete Batching Plant,1,151455.14,1.74,148817.32,148817.32,ORD-202206-3022,DEL-535,1,60 Days,DDP
03:59.5,France,State 1,Special Equipment,Sludge Pump,1,62480.87,14.66,53320.34,53320.34,ORD-202206-9180,DEL-443,5,Immediate,FOB
12:47.2,Germany,North Rhine-Westphalia,Special Equipment,Sludge Pump,1,44804.73,3.71,43143.18,43143.18,ORD-202206-5403,DEL-535,5,30 Days,FOB
21:34.8,UK,State 2,Concrete Preparation,Concrete Batching Plant,3,173230.45,2.15,169511.32,508533.95,ORD-202206-4749,DEL-994,2,Immediate,DDP
30:22.5,Russia,State 1,Concrete Preparation,Transit Mixer,3,107064.32,14.57,91469.26,274407.79,ORD-202206-2274,DEL-359,3,Immediate,CIF
39:10.2,Brazil,State 3,Concrete Pumps,Stationary Pump BP1800,2,158867.9,2.83,154366.26,308732.52,ORD-202206-9437,DEL-380,2,Immediate,EXW
47:57.8,India,Delhi,Concrete Pumps,Stationary Pump BP350,1,72444.09,11.01,64470.18,64470.18,ORD-202206-8370,DEL-115,1,Immediate,CIF
56:45.5,Sweden,State 3,Concrete Preparation,Concrete Batching Plant,2,237460.41,3.84,228350.13,456700.26,ORD-202206-3883,DEL-725,2,60 Days,EXW
05:33.2,Austria,State 1,Concrete Preparation,Concrete Batching Plant,1,231404.5,1.44,228062.14,228062.14,ORD-202206-1869,DEL-915,1,Immediate,FOB
14:20.8,Australia,State 2,Placing Equipment,Concrete Placing Boom,1,118446.59,10.5,106005.67,106005.67,ORD-202206-7573,DEL-295,3,90 Days,EXW
23:08.5,India,Kerala,Concrete Pumps,Stationary Pump BP1400,2,147955.08,13.29,128298.16,256596.31,ORD-202206-4869,DEL-783,3,60 Days,EXW
31:56.2,France,State 3,Placing Equipment,Separate Placing Boom,3,63800.68,0.2,63673.53,191020.58,ORD-202206-2576,DEL-821,2,30 Days,FOB
40:43.8,India,Delhi,Placing Equipment,Concrete Placing Boom,3,97864.56,4.07,93881.9,281645.7,ORD-202206-5141,DEL-974,2,90 Days,EXW
49:31.5,India,Telangana,Recycling Solutions,Washing Plant,2,153486.53,12.73,133955.02,267910.04,ORD-202206-5772,DEL-652,3,30 Days,CIF
58:19.2,Austria,State 1,Recycling Solutions,Recycling Plant,1,268916.93,13.89,231572.45,231572.45,ORD-202206-9761,DEL-485,2,30 Days,CIF
07:06.8,Brazil,State 2,Placing Equipment,Concrete Placing Boom,1,86566.13,10.84,77180.84,77180.84,ORD-202206-4499,DEL-964,5,Immediate,CIF
15:54.5,Germany,Berlin,Special Equipment,Trenchless Equipment,1,97473.01,9.7,88018.57,88018.57,ORD-202206-6627,DEL-673,5,30 Days,CIF
24:42.1,USA,Illinois,Placing Equipment,Concrete Placing Boom,1,125300.3,12.06,110192.27,110192.27,ORD-202206-9499,DEL-856,3,90 Days,CIF
33:29.8,India,Karnataka,Concrete Preparation,Transit Mixer,1,68635.77,8.71,62660.26,62660.26,ORD-202206-7573,DEL-198,2,90 Days,EXW
42:17.5,India,Maharashtra,Concrete Preparation,Concrete Batching Plant,1,188357.91,14.03,161936.82,161936.82,ORD-202206-8925,DEL-395,5,Immediate,DDP
51:05.1,UK,State 3,Recycling Solutions,Recycling Plant,3,237003.13,4.74,225773.8,677321.39,ORD-202206-5377,DEL-171,1,90 Days,DDP
59:52.8,China,Beijing,Concrete Preparation,Concrete Batching Plant,3,165574.37,14.72,141205.89,423617.68,ORD-202206-2336,DEL-163,1,60 Days,DDP
08:40.5,India,Gujarat,Recycling Solutions,Recycling Plant,1,171481.6,13.13,148972.29,148972.29,ORD-202206-1299,DEL-469,3,90 Days,CIF
17:28.1,India,Maharashtra,Placing Equipment,Concrete Placing Boom,1,118301.45,1.46,116578.72,116578.72,ORD-202206-8889,DEL-965,3,Immediate,DDP
26:15.8,Germany,Berlin,Special Equipment,Foundation Equipment,1,212096.13,14.24,181887.9,181887.9,ORD-202206-3699,DEL-895,2,Immediate,DDP
35:03.5,UK,State 2,Placing Equipment,Separate Placing Boom,1,88951.29,6.99,82731.45,82731.45,ORD-202206-5690,DEL-733,3,90 Days,CIF
43:51.1,Russia,State 2,Concrete Preparation,Transit Mixer,2,80326.13,13.68,69338.61,138677.22,ORD-202206-8586,DEL-476,3,Immediate,EXW
52:38.8,India,Telangana,Special Equipment,Sludge Pump,2,63617.58,6.78,59301.78,118603.56,ORD-202206-6479,DEL-786,5,60 Days,CIF
01:26.4,Sweden,State 2,Placing Equipment,Separate Placing Boom,3,67211.98,10.53,60133.38,180400.15,ORD-202206-6213,DEL-604,3,Immediate,FOB
10:14.1,Russia,State 3,Placing Equipment,Separate Placing Boom,1,63556.37,7.31,58908.67,58908.67,ORD-202206-5444,DEL-872,1,60 Days,FOB
19:01.8,France,State 3,Concrete Pumps,Stationary Pump BP1400,3,126228.94,14.58,107825.49,323476.48,ORD-202206-6593,DEL-823,3,30 Days,DDP
27:49.4,Austria,State 2,Placing Equipment,Separate Placing Boom,1,79964.58,6.49,74771.78,74771.78,ORD-202206-5882,DEL-465,5,90 Days,FOB
36:37.1,Australia,State 2,Concrete Preparation,Transit Mixer,1,72844.75,1.18,71986.77,71986.77,ORD-202206-1097,DEL-618,2,Immediate,FOB
45:24.8,Russia,State 3,Special Equipment,Trenchless Equipment,1,120331.94,9.61,108770.58,108770.58,ORD-202206-2576,DEL-278,2,30 Days,FOB
54:12.4,Austria,State 3,Placing Equipment,Concrete Placing Boom,2,105636.3,9.91,95163,190326,ORD-202206-3320,DEL-239,3,60 Days,FOB
03:00.1,UK,State 3,Concrete Preparation,Concrete Batching Plant,2,248429.64,12.05,218484.92,436969.83,ORD-202206-3000,DEL-167,3,60 Days,DDP
11:47.8,Germany,Bavaria,Special Equipment,Trenchless Equipment,2,124136.61,5.01,117916.44,235832.89,ORD-202206-6708,DEL-959,1,30 Days,DDP
20:35.4,Brazil,State 3,Recycling Solutions,Washing Plant,1,156428.71,5.32,148105.01,148105.01,ORD-202206-6016,DEL-389,2,60 Days,CIF
29:23.1,India,Delhi,Concrete Preparation,Concrete Batching Plant,1,160441.15,6.95,149290.82,149290.82,ORD-202206-2472,DEL-467,2,30 Days,DDP
38:10.7,Brazil,State 1,Placing Equipment,Concrete Placing Boom,1,102525.6,10.48,91783.74,91783.74,ORD-202206-2512,DEL-438,3,60 Days,EXW
46:58.4,India,Telangana,Concrete Preparation,Concrete Batching Plant,2,171589.64,14.45,146786.88,293573.77,ORD-202206-2780,DEL-157,3,60 Days,CIF
55:46.1,USA,Illinois,Special Equipment,Trenchless Equipment,1,154554.29,11.57,136672.74,136672.74,ORD-202206-9285,DEL-901,3,90 Days,CIF
04:33.7,Netherlands,State 2,Special Equipment,Trenchless Equipment,1,132942.26,2.62,129457.06,129457.06,ORD-202206-7863,DEL-457,1,90 Days,FOB
13:21.4,India,Delhi,Special Equipment,Foundation Equipment,1,144646.19,10.01,130167.01,130167.01,ORD-202206-3441,DEL-909,5,Immediate,FOB
22:09.1,USA,California,Concrete Pumps,Stationary Pump BP1400,2,120404.99,3.59,116086.72,232173.44,ORD-202206-9862,DEL-465,2,60 Days,DDP
